Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
59308-UTT,Female,73,Yes,"Uttar Pradesh",7,20,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.55,2510.2,0,0,1066.23,3576.43,Churned,Dissatisfaction,"Service dissatisfaction"
48043-BIH,Female,20,Yes,Bihar,3,4,None,Yes,No,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",83.3,1845.9,0,0,88.22,1934.12,Churned,Competitor,"Competitor had better devices"
72262-TEL,Female,24,No,Telangana,5,2,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",101.6,3930.55,0,0,603.93,4534.48,Stayed,Others,Others
85907-BIH,Female,71,No,Bihar,3,4,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,"Two Year",No,"Bank Withdrawal",72.75,317.75,0,0,142.68,460.43,Stayed,Others,Others
85923-PUN,Female,66,No,Punjab,10,31,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",88.95,2072.75,0,0,1058.16,3130.91,Stayed,Others,Others
45619-KAR,Male,42,Yes,Karnataka,6,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.3,743.05,0,0,1641.22,2384.27,Stayed,Others,Others
18732-BIH,Female,22,Yes,Bihar,6,10,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",78.35,1837.9,0,0,701.25,2539.15,Stayed,Others,Others
12853-HAR,Male,37,No,Haryana,11,18,"Deal 2",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80,3168.75,41.74,0,1568.8,4695.81,Stayed,Others,Others
54940-MAD,Female,46,No,"Madhya Pradesh",9,8,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",49.85,365.55,13.01,10,302.32,664.86,Churned,Competitor,"Competitor offered higher download speeds"
21885-BIH,Female,38,Yes,Bihar,12,28,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",19.85,252,0,0,522.6,774.6,Stayed,Others,Others
76019-TEL,Male,26,No,Telangana,9,28,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",91.8,5960.5,0,0,2213.12,8173.62,Stayed,Others,Others
51652-HAR,Male,37,Yes,Haryana,1,34,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.15,6283.3,0,0,3011.96,9295.26,Churned,Competitor,"Competitor had better devices"
94847-WES,Female,54,No,"West Bengal",8,19,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.8,1540.35,0,0,869.8,2410.15,Stayed,Others,Others
87160-KAR,Female,49,Yes,Karnataka,14,25,"Deal 4",No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",46.35,667.7,0,0,0,667.7,Churned,Attitude,"Attitude of service provider"
76695-ASS,Female,19,No,Assam,0,11,None,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,No,Yes,Yes,"Two Year",No,"Mailed Check",69.75,3894.4,0,0,2059.98,5954.38,Stayed,Others,Others
16343-MAH,Male,44,No,Maharashtra,3,5,"Deal 4",Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Mailed Check",69.85,837.5,0,0,324.84,1162.34,Stayed,Others,Others
65934-TAM,Male,43,Yes,"Tamil Nadu",0,4,"Deal 2",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25.45,1534.05,0,0,2499.83,4033.88,Stayed,Others,Others
45333-RAJ,Male,37,Yes,Rajasthan,15,19,"Deal 2",Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",75.95,4542.35,0,0,488.52,5030.87,Stayed,Others,Others
55973-JHA,Male,57,No,Jharkhand,6,19,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.75,1052.35,0,0,1389.13,2441.48,Churned,Price,"Long distance charges"
99739-KAR,Male,32,No,Karnataka,12,10,None,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",78.75,3600.65,0,0,1791.9,5392.55,Stayed,Others,Others
35926-WES,Female,53,No,"West Bengal",0,6,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.8,1013.2,0,0,93.5,1106.7,Stayed,Others,Others
83336-AND,Female,38,Yes,"Andhra Pradesh",7,31,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",89,1820.45,0,0,361,2181.45,Churned,Dissatisfaction,"Service dissatisfaction"
57488-KAR,Female,73,Yes,Karnataka,9,19,"Deal 5",No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",25.25,25.25,0,0,0,25.25,Churned,Price,"Price too high"
66539-AND,Female,36,No,"Andhra Pradesh",14,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",19.2,1401.4,0,0,2704.1,4105.5,Stayed,Others,Others
16945-AND,Male,73,No,"Andhra Pradesh",5,34,"Deal 5",No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",25.05,25.05,0,0,0,25.05,Churned,Competitor,"Competitor had better devices"
28642-JHA,Female,63,Yes,Jharkhand,1,35,None,No,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",47.85,3147.5,0,0,0,3147.5,Churned,Competitor,"Competitor made better offer"
42667-ASS,Male,65,No,Assam,14,35,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",75.2,3678.3,0,20,934.92,4633.22,Churned,Price,"Extra data charges"
91073-MAD,Male,64,No,"Madhya Pradesh",7,34,"Deal 3",Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.9,2068.55,0,0,1239.84,3308.39,Churned,Price,"Long distance charges"
24231-RAJ,Male,27,Yes,Rajasthan,3,6,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",111.9,8071.05,0,0,3443.76,11514.81,Stayed,Others,Others
22660-TEL,Female,45,Yes,Telangana,0,14,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",81.9,1028.9,0,0,444.34,1473.24,Stayed,Others,Others
28905-BIH,Male,46,Yes,Bihar,0,19,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",18.85,84.2,0,0,156.16,240.36,Stayed,Others,Others
72106-HAR,Female,59,Yes,Haryana,4,13,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Mailed Check",18.7,1005.7,0,0,546.96,1552.66,Stayed,Others,Others
58467-MAH,Female,56,Yes,Maharashtra,12,25,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",81.55,5029.05,0,0,1332.45,6361.5,Stayed,Others,Others
89567-RAJ,Female,43,No,Rajasthan,6,29,"Deal 4",No,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,"Two Year",Yes,"Mailed Check",29.6,299.05,0,0,0,299.05,Stayed,Others,Others
51522-BIH,Male,31,Yes,Bihar,6,36,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.95,1126.75,0,0,2736.72,3863.47,Stayed,Others,Others
88373-ODI,Male,32,No,Odisha,3,21,"Deal 4",Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",45.55,402.6,0,0,344.4,747,Churned,Attitude,"Attitude of support person"
21967-WES,Male,46,Yes,"West Bengal",1,33,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,Yes,No,Yes,Yes,No,"One Year",No,"Bank Withdrawal",93.55,6069.25,0,30,176.8,6276.05,Stayed,Others,Others
17060-JAM,Female,80,No,"Jammu & Kashmir",5,8,None,No,No,Yes,Cable,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",-10,840.1,0,0,0,840.1,Churned,Competitor,"Competitor made better offer"
89590-MAD,Male,37,No,"Madhya Pradesh",11,23,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.2,558.8,0,0,998.76,1557.56,Stayed,Others,Others
65431-AND,Female,56,Yes,"Andhra Pradesh",9,2,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",24.15,1776.45,0,0,2734.56,4511.01,Stayed,Others,Others
38793-DEL,Female,46,Yes,Delhi,10,19,None,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",67.5,1544.05,0,0,435.6,1979.65,Churned,Other,"Don't know"
81940-MAH,Female,63,No,Maharashtra,9,5,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.05,2169.8,27.38,0,81.65,2224.07,Churned,Competitor,"Competitor offered higher download speeds"
84743-AND,Male,32,No,"Andhra Pradesh",13,10,"Deal 2",Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,"One Year",No,"Credit Card",70.75,2921.75,0,0,949.6,3871.35,Stayed,Others,Others
47094-MAD,Male,27,No,"Madhya Pradesh",11,6,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",76.5,162.45,0,0,34.44,196.89,Churned,Other,"Don't know"
69641-MAH,Male,41,Yes,Maharashtra,5,21,"Deal 4",Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",84.05,1095.3,23.97,0,388.96,1460.29,Churned,Competitor,"Competitor offered higher download speeds"
11952-TEL,Female,42,Yes,Telangana,0,4,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",95.6,1555.65,0,0,303.84,1859.49,Churned,Attitude,"Attitude of service provider"
76974-UTT,Female,25,No,"Uttar Pradesh",10,21,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",102.95,6886.25,0,0,2512.5,9398.75,Churned,Competitor,"Competitor offered more data"
46640-RAJ,Female,22,No,Rajasthan,9,11,"Deal 1",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",21,1493.75,0,0,410.4,1904.15,Stayed,Others,Others
53456-RAJ,Female,75,No,Rajasthan,2,33,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",80.35,3825.85,0,90,1800.57,5716.42,Churned,Dissatisfaction,"Network reliability"
21667-HAR,Male,70,No,Haryana,15,22,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.65,293.85,0,0,24.72,318.57,Stayed,Others,Others
32819-MAD,Male,72,No,"Madhya Pradesh",4,35,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",73.55,1359.45,0,0,135.18,1494.63,Stayed,Others,Others
33041-JAM,Female,48,No,"Jammu & Kashmir",6,12,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",104.4,2157.95,0,0,895.65,3053.6,Churned,Attitude,"Attitude of support person"
92230-AND,Female,57,Yes,"Andhra Pradesh",12,19,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",70.75,4263.45,0,0,2607.1,6870.55,Stayed,Others,Others
93104-TEL,Male,35,No,Telangana,0,13,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.05,713,0,0,64.75,777.75,Churned,Competitor,"Competitor had better devices"
96692-WES,Male,31,No,"West Bengal",2,6,"Deal 3",Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",48.95,1323.7,0,0,291.74,1615.44,Stayed,Others,Others
33411-GUJ,Male,37,No,Gujarat,0,3,"Deal 2",Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,No,"One Year",Yes,"Bank Withdrawal",60.6,2985.25,0,100,2146.56,5231.81,Stayed,Others,Others
72132-WES,Male,47,No,"West Bengal",4,3,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",78.75,3942.45,0,0,1688.58,5631.03,Stayed,Others,Others
78860-ODI,Female,35,No,Odisha,7,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19,105.5,0,0,180.06,285.56,Stayed,Others,Others
37735-GUJ,Female,57,No,Gujarat,9,23,"Deal 4",Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,No,"One Year",Yes,"Credit Card",56.25,1292.2,0,100,168.96,1561.16,Stayed,Others,Others
58049-MAD,Female,77,No,"Madhya Pradesh",15,15,None,No,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",25.8,25.8,0,20,0,45.8,Churned,Competitor,"Competitor had better devices"
85861-UTT,Female,26,No,"Uttar Pradesh",9,2,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",99.4,7285.7,0,0,2516.4,9802.1,Stayed,Others,Others
33575-UTT,Male,83,Yes,"Uttar Pradesh",2,25,"Deal 3",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",85.2,2874.45,0,0,1008.44,3882.89,Stayed,Others,Others
27091-WES,Female,50,No,"West Bengal",13,5,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Credit Card",69.55,3435.6,0,0,817.44,4253.04,Stayed,Others,Others
37628-UTT,Male,48,No,"Uttar Pradesh",10,32,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,Yes,No,Yes,Yes,Yes,"One Year",No,"Credit Card",97.65,6687.85,0,0,1176.47,7864.32,Stayed,Others,Others
72358-TEL,Male,77,Yes,Telangana,6,23,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",93.5,2970.8,0,0,1393.28,4364.08,Stayed,Others,Others
33844-KAR,Female,18,No,Karnataka,13,8,"Deal 2",Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",71.9,4479.2,0,0,2683.17,7162.37,Stayed,Others,Others
37069-UTT,Female,65,No,"Uttar Pradesh",11,21,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",116.4,8543.25,0,0,2077.92,10621.17,Stayed,Others,Others
28616-WES,Male,38,Yes,"West Bengal",4,34,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",105.55,5682.25,0,0,684.76,6367.01,Stayed,Others,Others
35197-TEL,Female,78,Yes,Telangana,14,27,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.25,69.25,0,0,37.3,106.55,Churned,Competitor,"Competitor had better devices"
21853-PUN,Male,30,No,Punjab,8,15,None,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,No,"One Year",No,"Bank Withdrawal",75.5,4025.6,0,100,1591.5,5717.1,Stayed,Others,Others
25828-CHH,Male,64,Yes,Chhattisgarh,3,20,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.1,1504.05,0,0,610.5,2114.55,Churned,Competitor,"Competitor offered more data"
54302-MAH,Female,45,No,Maharashtra,13,29,None,Yes,No,Yes,"Fiber Optic",No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.05,1818.9,0,0,311.01,2129.91,Stayed,Others,Others
91278-UTT,Male,45,No,"Uttar Pradesh",11,20,None,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95,95,0,0,12.04,107.04,Churned,Dissatisfaction,"Network reliability"
57006-GUJ,Male,78,No,Gujarat,14,4,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",70.75,154.85,0,0,19.72,174.57,Churned,Price,"Long distance charges"
63067-KER,Male,26,No,Kerala,12,34,"Deal 2",Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,"One Year",No,"Credit Card",72.45,4653.85,14.23,0,1738.75,6378.37,Churned,Competitor,"Competitor offered more data"
53269-GUJ,Female,63,No,Gujarat,7,9,"Deal 2",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",85.8,4433.3,0,0,877.24,5310.54,Stayed,Others,Others
48928-HAR,Female,43,No,Haryana,5,33,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",83.2,1060.6,0,0,460.2,1520.8,Churned,Attitude,"Attitude of support person"
62657-MAH,Male,21,Yes,Maharashtra,6,2,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",19.65,67.55,0,0,73.12,140.67,Stayed,Others,Others
77270-MAD,Female,63,No,"Madhya Pradesh",0,10,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",110,4874.8,0,0,109.02,4983.82,Churned,Competitor,"Competitor made better offer"
94475-TEL,Female,22,Yes,Telangana,1,12,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",94.85,5000.2,18.55,0,2152.86,7134.51,Churned,Competitor,"Competitor had better devices"
76335-WES,Female,38,Yes,"West Bengal",15,16,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",105.95,4335.2,0,0,669.2,5004.4,Stayed,Others,Others
65753-JHA,Female,63,Yes,Jharkhand,11,2,None,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",54.15,1312.45,0,40,193.2,1545.65,Stayed,Others,Others
26707-HAR,Female,18,No,Haryana,8,5,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.65,338.9,0,0,27.64,366.54,Churned,Dissatisfaction,"Limited range of services"
42478-PUN,Female,41,No,Punjab,11,10,"Deal 2",No,No,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",58.75,3437.45,0,0,0,3437.45,Stayed,Others,Others
58686-MAH,Female,54,No,Maharashtra,9,18,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.4,4613.95,0,0,400.82,5014.77,Stayed,Others,Others
76956-BIH,Male,42,No,Bihar,5,33,"Deal 5",Yes,No,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",68.25,576.95,0,0,290.79,867.74,Stayed,Others,Others
75929-HAR,Female,23,Yes,Haryana,12,3,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.7,364.55,1.48,0,104.64,467.71,Churned,Competitor,"Competitor made better offer"
17974-JAM,Male,68,No,"Jammu & Kashmir",1,15,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.25,1278.8,5.15,0,667.34,1940.99,Stayed,Others,Others
89387-MAH,Female,83,Yes,Maharashtra,9,11,"Deal 1",Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",75.5,5212.65,0,0,3308.9,8521.55,Stayed,Others,Others
53957-BIH,Male,58,Yes,Bihar,6,34,"Deal 4",Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",65.85,902.25,0,0,186.16,1088.41,Stayed,Others,Others
96208-TAM,Female,28,Yes,"Tamil Nadu",15,6,"Deal 3",Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,"Credit Card",65,2157.5,0,0,1539.52,3697.02,Stayed,Others,Others
14654-MAH,Female,66,Yes,Maharashtra,2,9,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.55,622.9,33.25,0,158.04,747.69,Churned,Competitor,"Competitor had better devices"
11647-TAM,Male,81,No,"Tamil Nadu",1,21,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,Yes,No,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",93.75,5625.55,0,0,125.97,5751.52,Stayed,Others,Others
97619-KER,Male,51,No,Kerala,13,12,"Deal 4",Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",61.65,713.75,0,0,434.88,1148.63,Churned,Competitor,"Competitor offered higher download speeds"
88776-MAH,Female,41,No,Maharashtra,0,13,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.4,715,0,0,273.14,988.14,Stayed,Others,Others
23378-GUJ,Female,73,Yes,Gujarat,1,15,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.9,321.75,0,0,104.92,426.67,Churned,Price,"Lack of affordable download/upload speed"
23067-ASS,Female,75,No,Assam,2,22,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",74.45,74.45,0,10,31.27,115.72,Churned,Other,"Don't know"
29494-MAD,Male,57,Yes,"Madhya Pradesh",7,21,"Deal 2",Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",85.25,3704.15,0,100,2181.08,5985.23,Stayed,Others,Others
63809-BIH,Male,70,No,Bihar,9,16,"Deal 2",No,No,Yes,Cable,No,No,No,No,No,Yes,No,No,"One Year",No,"Bank Withdrawal",34.2,1596.6,0,0,0,1596.6,Stayed,Others,Others
99190-UTT,Female,26,No,"Uttar Pradesh",12,31,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",89.65,3348.1,0,0,1609.2,4957.3,Stayed,Others,Others
27195-PUN,Female,61,Yes,Punjab,12,13,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",100,5509.3,0,100,2055.9,7665.2,Churned,Competitor,"Competitor offered higher download speeds"
98018-HAR,Female,38,No,Haryana,3,3,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Credit Card",97.65,6743.55,0,0,3405.15,10148.7,Stayed,Others,Others
64223-UTT,Male,40,Yes,"Uttar Pradesh",1,27,"Deal 5",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.9,741.7,0,0,172.62,914.32,Churned,Price,"Extra data charges"
22755-MAH,Female,46,Yes,Maharashtra,5,33,"Deal 1",Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",No,"Credit Card",90.3,6287.3,0,100,1115.41,7502.71,Stayed,Others,Others
35240-WES,Female,51,No,"West Bengal",0,9,"Deal 3",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",94.3,2679.7,0,0,1249.8,3929.5,Stayed,Others,Others
98955-KAR,Female,20,No,Karnataka,3,11,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Bank Withdrawal",20.4,1090.65,0,0,293.8,1384.45,Stayed,Others,Others
27622-PUN,Male,26,Yes,Punjab,8,36,"Deal 2",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",25.05,1270.25,0,0,276.64,1546.89,Stayed,Others,Others
36267-UTT,Female,47,No,"Uttar Pradesh",6,3,None,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",55.65,1400.55,0,60,215.76,1676.31,Churned,Competitor,"Competitor had better devices"
64452-AND,Male,60,Yes,"Andhra Pradesh",11,26,"Deal 1",No,No,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",53.8,3952.45,0,0,0,3952.45,Stayed,Others,Others
